seqnames,start,end,width,strand,gene_id
chr8,22666149,22672148,6000,-,55909
chr8,47957184,47963183,6000,-,5591
chr16,28491643,28497642,6000,+,55911
chr5,65923475,65929474,6000,+,55914
chr7,55362448,55368447,6000,+,55915
chrX,109532781,109538780,6000,+,55916
chr1,112393214,112399213,6000,+,55917
chr10,50987888,50993887,6000,+,5592
chrX,119603444,119609443,6000,-,55922
chr1,111752825,111758824,6000,-,55924
chr1,44210455,44216454,6000,+,55929
chr4,81212118,81218117,6000,-,5593
chr15,52292805,52298804,6000,-,55930
chr22,21864681,21870680,6000,-,5594
chr16,30120507,30126506,6000,-,5595
chr22,29764012,29770011,6000,-,55954
chr19,35742678,35748677,6000,+,55957
chr9,21332405,21338404,6000,-,55958
chr20,47783617,47789616,6000,-,55959
chr18,50557087,50563086,6000,+,5596
chr22,41966475,41972474,6000,+,55964
chr1,4651609,4657608,6000,+,55966
chr12,95000749,95006748,6000,-,55967
chr20,1470843,1476842,6000,-,55968
chr20,36602779,36608778,6000,+,55969
chr15,51949106,51955105,6000,+,5597
chr1,67830468,67836467,6000,-,55970
chr7,98398091,98404090,6000,-,55971
chr7,87873361,87879360,6000,-,55972
chr1,155132344,155138343,6000,+,55974
chr7,23102758,23108757,6000,+,55975
chr17,19374721,19380720,6000,+,5598
chr10,48303639,48309638,6000,+,5599
chr2,130596576,130602575,6000,-,55997
chrX,101854578,101860577,6000,-,55998
chrX,102546965,102552964,6000,+,55999
chr11,125677875,125683874,6000,-,56
chr22,50267768,50273767,6000,-,5600
chrX,103090144,103096143,6000,-,56000
chr19,4667371,4673370,6000,-,56005
chr19,43751963,43757962,6000,-,56006
chr5,180289100,180295099,6000,-,5601
chr4,86591626,86597625,6000,-,5602
chr6,36124809,36130808,6000,+,5603
chr9,93952356,93958355,6000,-,56033
chr4,156968800,156974799,6000,-,56034
chr15,66383817,66389816,6000,+,5604
chr19,4121130,4127129,6000,-,5605
chr16,5030923,5036922,6000,+,56052
chr17,21281672,21287671,6000,+,5606
chr16,23554721,23560720,6000,+,56061
chrX,87514409,87520408,6000,+,56062
chr1,32219360,32225359,6000,-,56063
chr15,67539703,67545702,6000,+,5607
chr17,69411697,69417696,6000,+,5608
chr19,7900843,7906842,6000,+,5609
chr5,141486121,141492120,6000,+,56097
chr5,141481997,141487996,6000,+,56098
chr5,141414645,141420644,6000,+,56099
chr2,37154066,37160065,6000,-,5610
chr5,141405021,141411020,6000,+,56100
chr5,141394987,141400986,6000,+,56101
chr5,141367242,141373241,6000,+,56102
chr5,141357042,141363041,6000,+,56103
chr5,141347102,141353101,6000,+,56104
chr5,141418047,141424046,6000,+,56105
chr5,141409987,141415986,6000,+,56106
chr5,141399932,141405931,6000,+,56107
chr5,141379739,141385738,6000,+,56108
chr5,141370914,141376913,6000,+,56109
chr13,95674139,95680138,6000,+,5611
chr5,141361232,141367231,6000,+,56110
chr5,141352021,141358020,6000,+,56111
chr5,141340829,141346828,6000,+,56112
chr5,141335760,141341759,6000,+,56113
chr5,141327571,141333570,6000,+,56114
chr11,76378133,76384132,6000,-,5612
chr5,141423286,141429285,6000,+,56120
chr5,141242395,141248394,6000,+,56121
chr5,141219932,141225931,6000,+,56122
chr5,141210919,141216918,6000,+,56123
chr5,141205719,141211718,6000,+,56124
chr5,141196627,141202626,6000,+,56125
chr5,141189353,141195352,6000,+,56126
chr5,141184161,141190160,6000,+,56127
chr5,141174790,141180789,6000,+,56128
chr5,141169644,141175643,6000,+,56129
chrX,3710650,3716649,6000,-,5613
chr5,141147022,141153021,6000,+,56130
chr5,141118818,141124817,6000,+,56131
chr5,141097473,141103472,6000,+,56132
chr5,141091615,141097614,6000,+,56133
chr5,140963470,140969469,6000,+,56134
chr5,140923369,140929368,6000,+,56135
chr5,140879124,140885123,6000,+,56136
chr5,140872302,140878301,6000,+,56137
chr5,140865183,140871182,6000,+,56138
chr5,140852883,140858882,6000,+,56139
chr5,140838187,140844186,6000,+,56140
chr5,140831248,140837247,6000,+,56141
chr5,140824958,140830957,6000,+,56142
chr5,140818604,140824603,6000,+,56143
chr5,140804037,140810036,6000,+,56144
chr5,140798028,140804027,6000,+,56145
chr5,140791852,140797851,6000,+,56146
chr5,140783136,140789135,6000,+,56147
chr8,30910004,30916003,6000,-,56154
chr17,58689056,58695055,6000,-,56155
chrX,107979371,107985370,6000,-,56156
chrX,105217675,105223674,6000,-,56157
chr11,112164324,112170323,6000,+,56158
chrX,70905732,70911731,6000,-,56159
chrY,7270972,7276971,6000,+,5616
chr13,24761169,24767168,6000,+,56163
chr7,23707203,23713202,6000,+,56164
chr10,114176270,114182269,6000,+,56165
chr6,22299827,22305826,6000,-,5617
chr2,196065838,196071837,6000,-,56171
chr5,14868779,14874778,6000,-,56172
chr5,35227488,35233487,6000,-,5618
chrX,134912258,134918257,6000,-,56180
chr1,25810973,25816972,6000,+,56181
chr16,11278331,11284330,6000,-,5619
chr16,11273481,11279480,6000,-,5620
chr3,69120033,69126032,6000,-,56203
chr15,52706818,52712817,6000,-,56204
chr20,4683350,4689349,6000,+,5621
chr19,6372850,6378849,6000,-,5623
chr2,127415427,127421426,6000,+,5624
chr22,24178487,24184486,6000,+,56241
chr19,19862882,19868881,6000,+,56242
chr10,23691746,23697745,6000,+,56243
chr21,32288813,32294812,6000,+,56246
chr22,18933554,18939553,6000,-,5625
chr14,74760316,74766315,6000,+,56252
chr11,122835500,122841499,6000,+,56253
chr9,101530853,101536852,6000,+,56254
chr20,8016806,8022805,6000,-,56255
chr7,100425790,100431789,6000,+,56257
chr20,37690955,37696954,6000,+,56259
chr8,66664552,66670551,6000,+,56260
chr20,5608007,5614006,6000,-,56261
chr9,128879112,128885111,6000,+,56262
chr20,2797628,2803627,6000,-,56265
chr1,88989954,88995953,6000,-,56267
chr19,43713076,43719075,6000,+,56269
chr3,93977004,93983003,6000,-,5627
chr17,82645554,82651553,6000,-,56270
chrX,103212108,103218107,6000,+,56271
chr2,68971573,68977572,6000,+,56287
chr10,34812326,34818325,6000,-,56288
chr1,213980181,213986180,6000,+,5629
chr7,99973043,99979042,6000,-,563
chr12,49292147,49298146,6000,+,5630
chr2,112970203,112976202,6000,+,56300
chr19,33222851,33228850,6000,-,56301
chrX,107625424,107631423,6000,+,5631
chr7,118211669,118217668,6000,+,56311
chr14,21508343,21514342,6000,-,56339
chrX,12788355,12794354,6000,+,5634
chr12,3378349,3384348,6000,+,56341
chr19,10103362,10109361,6000,+,56342
chr19,48041080,48047079,6000,-,56344
chr17,76381522,76387521,6000,-,5635
chr17,18837085,18843084,6000,+,5636
chrX,37346275,37352274,6000,+,5638
chr19,49577646,49583645,6000,+,5639
chr14,92745680,92751679,6000,-,5641
chr9,33747466,33753465,6000,+,5646
chrX,16709937,16715936,6000,-,56474
chr2,153475763,153481762,6000,-,56475
chr5,43409392,43415391,6000,-,56477
chr22,31493109,31499108,6000,-,56478
chr6,72618792,72624791,6000,+,56479
chr3,187289023,187295022,6000,-,5648
chr7,103986659,103992658,6000,-,5649
chr19,50981100,50987099,6000,-,5650
chr21,18482880,18488879,6000,-,5651
chr16,31132728,31138727,6000,-,5652
chr10,67835189,67841188,6000,-,56521
chr19,50966674,50972673,6000,-,5653
chr10,122455551,122461550,6000,+,5654
chr11,4701927,4707926,6000,+,56547
chrX,46570765,46576764,6000,+,56548
chr19,51017176,51023175,6000,-,5655
chr10,71848326,71854325,6000,-,5660
chr2,72145039,72151038,6000,-,56603
chr1,236278959,236284958,6000,-,56605
chr4,10051937,10057936,6000,-,56606
chr12,122224535,122230534,6000,-,56616
chr10,102418540,102424539,6000,-,5662
chr9,136436846,136442845,6000,-,56623
chr10,50276721,50282720,6000,-,56624
chr14,73133418,73139417,6000,+,5663
chr1,226867184,226873183,6000,+,5664
chr10,125820546,125826545,6000,+,56647
chr3,170905645,170911644,6000,-,56648
chr11,118074012,118080011,6000,+,56649
chr3,98582499,98588498,6000,-,56650
chr18,1404245,1410244,6000,-,56651
chr10,100984367,100990366,6000,+,56652
chr9,137043180,137049179,6000,-,56654
chr2,74955643,74961642,6000,+,56655
chr9,35955155,35961154,6000,-,56656
chr14,90058994,90064993,6000,+,56659
chr2,47567940,47573939,6000,-,56660
chr5,140723158,140729157,6000,+,56662
chr5,140715925,140721924,6000,+,56663
chr5,140708275,140714274,6000,+,56664
chr22,50167731,50173730,6000,+,56666
chr3,124950820,124956819,6000,-,56667
chr3,151870643,151876642,6000,+,56670
chr11,8908139,8914138,6000,+,56672
chr11,8930007,8936006,6000,-,56673
chr11,8962012,8968011,6000,-,56674
chr11,9001050,9007049,6000,-,56675
chr10,70167524,70173523,6000,-,56681
chr21,32609604,32615603,6000,-,56683
chr19,42876823,42882822,6000,-,5669
chr19,43080046,43086045,6000,-,5670
chr8,74318541,74324540,6000,-,56704
chr19,42737482,42743481,6000,-,5671
chr19,43204300,43210299,6000,-,5672
chr19,7666049,7672048,6000,+,56729
chr19,43183537,43189536,6000,-,5673
chr20,63736776,63742775,6000,+,56731
chr19,42916564,42922563,6000,-,5675
chr9,132579606,132585605,6000,+,56751
chr19,42934208,42940207,6000,-,5676
chr1,240011348,240017347,6000,+,56776
chr19,43266531,43272530,6000,-,5678
chr19,43023475,43029474,6000,-,5680
chr16,67890254,67896253,6000,+,5681
chr11,14640636,14646635,6000,-,5682
chr7,139106721,139112720,6000,-,56829
chr7,42929186,42935185,6000,-,5683
chr9,27521314,27527313,6000,+,56832
chr1,159823811,159829810,6000,+,56833
chr11,64267062,64273061,6000,+,56834
chr14,58241843,58247842,6000,+,5684
chr19,48616291,48622290,6000,+,56848
chrX,103327229,103333228,6000,+,56849
chr15,78537405,78543404,6000,+,5685
chrX,48999265,49005264,6000,-,56850
chr15,34098863,34104862,6000,-,56851
chr3,8960774,8966773,6000,-,56852
chr18,37562828,37568827,6000,-,56853
chr1,109423449,109429448,6000,-,5686
chr14,35275633,35281632,6000,+,5687
chr20,62140441,62146440,6000,-,5688
chr1,151067326,151073325,6000,-,56882
chr4,162161005,162167004,6000,-,56884
chr2,128088200,128094199,6000,+,56886
chr2,84968093,84974092,6000,+,56888
chr10,96584453,96590452,6000,-,56889
chr6,170550308,170556307,6000,-,5689
chr12,68329382,68335381,6000,-,56890
chr19,39701481,39707480,6000,+,56891
chr8,40150482,40156481,6000,+,56892
chr1,156050799,156056798,6000,-,56893
chr21,43862223,43868222,6000,+,56894
chr6,161271062,161277061,6000,-,56895
chr2,26844747,26850746,6000,+,56896
chr6,2762393,2768392,6000,+,56897
chr4,103096871,103102870,6000,-,56898
chr12,99981655,99987654,6000,-,56899
chr1,35638527,35644526,6000,-,5690
chr1,109086803,109092802,6000,+,56900
chr12,57237716,57243715,6000,-,56901
chr2,68154888,68160887,6000,+,56902
chr7,4859031,4865030,6000,-,56903
chr9,129025304,129031303,6000,-,56904
chr15,75192643,75198642,6000,+,56905
chr15,70889434,70895433,6000,-,56906
chr18,12655135,12661134,6000,-,56907
chr2,96205826,96211825,6000,-,56910
chr21,29074471,29080470,6000,+,56911
chr11,118569971,118575970,6000,-,56912
chr7,7153934,7159933,6000,+,56913
chr20,16745358,16751357,6000,+,56914
chr19,41394360,41400359,6000,-,56915
chr4,94204611,94210610,6000,+,56916
chr19,47416528,47422527,6000,-,56917
chr2,227639366,227645365,6000,-,56918
chr17,5465983,5471982,6000,-,56919
chr1,151396560,151402559,6000,+,5692
chr3,52442104,52448103,6000,-,56920
chr3,183113076,183119075,6000,-,56922
chr5,152430369,152436368,6000,-,56923
chr15,40235759,40241758,6000,+,56924
chr3,158669649,158675648,6000,-,56925
chr19,3182563,3188562,6000,+,56926
chr19,6734604,6740603,6000,-,56927
chr19,2266525,2272524,6000,+,56928
chr5,115541776,115547775,6000,-,56929
chr14,23032231,23038230,6000,-,5693
chr19,5788226,5794225,6000,-,56931
chr17,52157018,52163017,6000,-,56934
chr11,93540392,93546391,6000,-,56935
chr14,69571872,69577871,6000,-,56936
chr20,57708537,57714536,6000,-,56937
chr12,27329854,27335853,6000,+,56938
chr17,4793144,4799143,6000,+,5694
chr6,288630,294629,6000,+,56940
chr3,129275828,129281827,6000,+,56941
chr16,81017271,81023270,6000,-,56942
chr8,109331324,109337323,6000,+,56943
chr1,113976391,113982390,6000,+,56944
chr3,139002806,139008805,6000,+,56945
chr11,76441923,76447922,6000,+,56946
chr2,227322151,227328150,6000,+,56947
chr14,24439906,24445905,6000,-,56948
chr19,7626546,7632545,6000,-,56949
chr9,124412445,124418444,6000,-,5695
chr1,214278102,214284101,6000,+,56950
chr5,133965675,133971674,6000,-,56951
chr10,24949607,24955606,6000,-,56952
chr17,17300335,17306334,6000,+,56953
chr3,100331739,100337738,6000,+,56954
chr4,87818411,87824410,6000,+,56955
chr1,197908902,197914901,6000,+,56956
chr1,150007727,150013726,6000,-,56957
chr19,4275601,4281600,6000,+,56961
chr15,93086205,93092204,6000,-,56963
chr15,89687811,89693810,6000,+,56964
chr15,72270000,72275999,6000,-,56965
chr14,96036324,96042323,6000,+,56967
chr2,54526343,54532342,6000,+,56969
chr17,44001470,44007469,6000,-,5697
chr17,44197114,44203113,6000,-,56970
chr19,44659278,44665277,6000,+,56971
chr4,183794692,183800691,6000,+,56977
chr4,80180879,80186878,6000,+,56978
chr5,23440586,23446585,6000,+,56979
chr11,129999836,130005835,6000,-,56980
chr11,45092806,45098805,6000,+,56981
chr3,119465963,119471962,6000,+,56983
chr18,12655043,12661042,6000,+,56984
chr17,10694594,10700593,6000,+,56985
chr15,49618037,49624036,6000,+,56986
chr3,107519936,107525935,6000,+,56987
chr16,67933865,67939864,6000,-,5699
chr5,131242493,131248492,6000,+,56990
chr22,38678957,38684956,6000,+,56993
chr12,101693947,101699946,6000,+,56994
chr6,158309465,158315464,6000,+,56995
chr7,100823820,100829819,6000,+,56996
chr1,226894536,226900535,6000,+,56997
chr1,9907337,9913336,6000,-,56998
chr3,64685001,64691000,6000,-,56999
chr14,90253527,90259526,6000,+,5700
chr9,121282531,121288530,6000,-,57000
chr7,97113590,97119589,6000,+,57001
chr7,39563385,39569384,6000,+,57002
chr17,63773352,63779351,6000,-,57003
chr2,236564787,236570786,6000,+,57007
chr7,103341254,103347253,6000,+,5701
chr11,67449415,67455414,6000,+,57010
chr7,134524567,134530566,6000,+,57016
chr16,57444425,57450424,6000,+,57017
chr3,157157761,157163760,6000,-,57018
chr16,57444421,57450420,6000,-,57019
chr11,47423474,47429473,6000,-,5702
chr16,19552240,19558239,6000,+,57020
chr22,37655723,37661722,6000,+,57026
chr19,49439361,49445360,6000,-,57030
chr1,25335214,25341213,6000,-,57035
chr7,16642818,16648817,6000,-,57037
chr6,87586988,87592987,6000,-,57038
chr18,9331767,9337766,6000,+,57045
chr3,146492992,146498991,6000,-,57047
chr17,63824152,63830151,6000,+,5705
chr4,70685532,70691531,6000,+,57050
chr11,3668385,3674384,6000,-,57053
chrY,23216447,23222446,6000,+,57055
chr7,35251101,35257100,6000,-,57057
chr14,52704178,52710177,6000,+,5706
chr3,51971017,51977016,6000,-,57060
chr6,144005263,144011262,6000,-,57061
chr2,231053864,231059863,6000,+,5707
chr3,184296198,184302197,6000,+,5708
chr15,40591020,40597019,6000,+,57082
chr11,22335381,22341380,6000,+,57084
chr1,11733084,11739083,6000,+,57085
chr3,146248180,146254179,6000,-,57088
chr10,99656509,99662508,6000,+,57089
chr17,39977807,39983806,6000,+,5709
chr20,56409112,56415111,6000,+,57091
chr3,101571180,101577179,6000,+,57092
chr11,89805576,89811575,6000,-,57093
chr8,67743379,67749378,6000,-,57094
chr1,23775418,23781417,6000,+,57095
chr14,21284939,21290938,6000,+,57096
chr12,3870449,3876448,6000,-,57097
chr15,34036205,34042204,6000,-,57099
chr21,29191147,29197146,6000,+,571
chr1,151251703,151257702,6000,+,5710
chr12,5943233,5949232,6000,-,57101
chr12,4535509,4541508,6000,-,57102
chr12,4270762,4276761,6000,+,57103
chr11,815914,821913,6000,+,57104
chr13,48650711,48656710,6000,+,57105
chr19,55482188,55488187,6000,+,57106
chr6,107456565,107462564,6000,-,57107
chr9,120839952,120845951,6000,-,5711
chr3,193238128,193244127,6000,+,57110
chr1,156058160,156064159,6000,+,57111
chr5,136362546,136368545,6000,-,57113
chr1,153345842,153351841,6000,-,57115
chr1,247005094,247011093,6000,-,57116
chr4,105892987,105898986,6000,-,57117
chr10,12346482,12352481,6000,+,57118
chr20,45544753,45550752,6000,-,57119
chr6,117599543,117605542,6000,-,57120
chr12,6632961,6638960,6000,-,57121
chr12,68683951,68689950,6000,+,57122
chr11,66314045,66320044,6000,-,57124
chr17,39151395,39157394,6000,-,57125
chr19,43350686,43356685,6000,+,57126
chr1,156366211,156372210,6000,+,57127
chr6,5257940,5263939,6000,-,57128
chr3,179601650,179607649,6000,-,57129
chr16,74293814,74299813,6000,+,5713
chr19,19660677,19666676,6000,-,57130
chr18,11848413,11854412,6000,+,57132
chr1,25614468,25620467,6000,+,57134
chr20,24989752,24995751,6000,-,57136
chr19,11416343,11422342,6000,-,57139
chr19,38371536,38377535,6000,+,5714
chr2,240562804,240568803,6000,+,57140
chr2,55109622,55115621,6000,-,57142
chr14,77797109,77803108,6000,+,57143
chr20,9836042,9842041,6000,-,57144
chr16,21155377,21161376,6000,+,57146
chr1,169891268,169897267,6000,-,57147
chr20,38469816,38475815,6000,+,57148
chr16,20896868,20902867,6000,+,57149
chr12,121885732,121891731,6000,+,5715
chr6,87319583,87325582,6000,+,57150
chr8,142739407,142745406,6000,-,57152
chr19,10599457,10605456,6000,+,57153
chr7,99141101,99147100,6000,-,57154
chr14,77095311,77101310,6000,+,57156
chr7,77795792,77801791,6000,+,57157
chr20,44184579,44190578,6000,-,57158
chr2,27279392,27285391,6000,+,57159
chrX,108088550,108094549,6000,-,5716
chr14,56114814,56120813,6000,+,57161
chr2,64141421,64147420,6000,-,57162
chr1,228146930,228152929,6000,+,57165
chr20,51799522,51805521,6000,-,57167
chr22,26426260,26432259,6000,+,57168
chr20,49275427,49281426,6000,-,57169
chr17,32441379,32447378,6000,+,5717
chr9,129078111,129084110,6000,+,57171
chr1,209580714,209586713,6000,+,57172
chr11,67440822,67446821,6000,-,57175
chr10,79065966,79071965,6000,+,57178
chr5,176358808,176364807,6000,-,57179
chr17,67363606,67369605,6000,-,5718
chr7,152756749,152762748,6000,+,57180
chr2,195572977,195578976,6000,+,57181
chr4,124709733,124715732,6000,-,57182
chr15,74903884,74909883,6000,-,57184
chr1,24412802,24418801,6000,+,57185
chr20,20709645,20715644,6000,-,57186
chrX,123730057,123736056,6000,-,57187
chr15,83651088,83657087,6000,+,57188
chr11,233966,239965,6000,+,5719
chr1,25797176,25803175,6000,+,57190
chr19,57454143,57460142,6000,-,57191
chr19,7519624,7525623,6000,+,57192
chr15,25862173,25868172,6000,-,57194
chr1,154322553,154328552,6000,+,57198
chr11,64281705,64287704,6000,-,572
chr4,47482275,47488274,6000,+,57205
chr10,37855107,37861106,6000,-,57209
chr8,141305306,141311305,6000,-,57210
chr6,142298854,142304853,6000,+,57211
chr1,3744374,3750373,6000,-,57212
chr13,49933491,49939490,6000,-,57213
chr15,80776343,80782342,6000,+,57214
chr16,67839320,67845319,6000,+,57215
chr1,160397564,160403563,6000,+,57216
chr2,46913157,46919156,6000,+,57217
chr6,138158939,138164938,6000,+,57221
chr5,172831251,172837250,6000,+,57222
chr2,55615881,55621880,6000,-,57223
chr6,138689572,138695571,6000,-,57224
chr6,89635750,89641749,6000,-,57226
chr12,51267416,51273415,6000,-,57228
chr7,56048605,56054604,6000,-,5723
chr6,85612235,85618234,6000,-,57231
chrX,48068659,48074658,6000,-,57232
chr1,149603334,149609333,6000,+,57234
chr1,28190937,28196936,6000,-,5724
chr19,794075,800074,6000,+,5725
chr9,68354894,68360893,6000,-,572558
chr7,141970774,141976773,6000,-,5726
chr9,95514058,95520057,6000,-,5727
chr2,161421332,161427331,6000,+,57282
chr14,52264698,52270697,6000,+,5729
chr4,52709404,52715403,6000,+,57291
chr9,33261721,33267720,6000,-,573
chr9,136972092,136978091,6000,+,5730
chr19,14472355,14478354,6000,-,5731
chr14,52311305,52317304,6000,+,5732
chr20,18139320,18145319,6000,+,57325
chr1,154953124,154959123,6000,-,57326
chr1,71044809,71050808,6000,-,5733
chr17,79798684,79804683,6000,-,57332
chr19,49525003,49531002,6000,+,57333
chr17,15696577,15702576,6000,+,57335
chr17,16566205,16572204,6000,-,57336
chr3,101510242,101516241,6000,-,57337
chr16,87598835,87604834,6000,+,57338
chr5,40676915,40682914,6000,+,5734
chr19,57348307,57354306,6000,+,57343
chr15,34751999,34757998,6000,-,57369
chr1,78300884,78306883,6000,+,5737
chr12,8609868,8615867,6000,-,57379
chr1,116906916,116912915,6000,+,5738
chr6,24399908,24405907,6000,+,57380
