"","seqnames","start","end","width","strand","gene_id"
"19843","chr15",44116112,44122111,6000,"+","79968"
"19844","chr7",149318882,149324881,6000,"-","79970"
"19845","chr1",68695285,68701284,6000,"-","79971"
"19846","chr19",12473476,12479475,6000,"-","79973"
"19847","chr7",120625751,120631750,6000,"+","79974"
"19848","chr8",102501668,102507667,6000,"+","79977"
"19849","chrX",100304106,100310105,6000,"-","79979"
"19850","chr20",35399231,35405230,6000,"-","79980"
"19851","chr6",168476858,168482857,6000,"-","79981"
"19852","chr4",100864884,100870883,6000,"-","79982"
"19853","chrX",84631749,84637748,6000,"-","79983"
"19854","chr19",53493785,53499784,6000,"-","79986"
"19855","chr9",113339161,113345160,6000,"-","79987"
"19856","chr7",138815490,138821489,6000,"+","79989"
"19857","chr17",40826049,40832048,6000,"-","79990"
"19858","chr10",105675046,105681045,6000,"-","79991"
"19859","chr6",161580015,161586014,6000,"-","79992"
"19860","chr5",60137102,60143101,6000,"-","79993"
"19861","chr2",71202575,71208574,6000,"+","79998"
"19862","chr7",134461164,134467163,6000,"+","800"
"19863","chr8",143748726,143754725,6000,"+","8000"
"19864","chr18",18819203,18825202,6000,"+","80000"
"19865","chr1",233428460,233434459,6000,"-","80003"
"19866","chr16",68267137,68273136,6000,"-","80004"
"19867","chr8",25039287,25045286,6000,"+","80005"
"19868","chr5",64917558,64923557,6000,"+","80006"
"19869","chr10",124710920,124716919,6000,"-","80007"
"19870","chr4",39031042,39037041,6000,"-","80008"
"19871","chr4",175747466,175753465,6000,"-","8001"
"19872","chr9",86592637,86598636,6000,"+","80010"
"19873","chr16",57216977,57222976,6000,"-","80011"
"19874","chr3",169896538,169902537,6000,"-","80012"
"19875","chr10",15899520,15905519,6000,"-","80013"
"19876","chr4",184017463,184023462,6000,"+","80014"
"19877","chr14",91577357,91583356,6000,"+","80017"
"19878","chr12",112543636,112549635,6000,"-","80018"
"19879","chr10",99255768,99261767,6000,"+","80019"
"19880","chr22",36900149,36906148,6000,"-","80020"
"19881","chr15",43422722,43428721,6000,"+","80021"
"19882","chr17",73581139,73587138,6000,"+","80022"
"19883","chr20",324370,330369,6000,"+","80023"
"19884","chr12",113769926,113775925,6000,"-","80024"
"19885","chr20",3866486,3872485,6000,"+","80025"
"19886","chr7",5550400,5556399,6000,"-","80028"
"19887","chr15",47473403,47479402,6000,"+","80031"
"19888","chr19",2864333,2870332,6000,"+","80032"
"19889","chr2",166323157,166329156,6000,"+","80034"
"19890","chr15",69096441,69102440,6000,"-","80035"
"19891","chr9",74058821,74064820,6000,"-","80036"
"19892","chr17",18427161,18433160,6000,"-","80039"
"19893","chr1",9186230,9192229,6000,"-","80045"
"19894","chr19",33790763,33796762,6000,"+","80054"
"19895","chr2",197789520,197795519,6000,"-","80055"
"19896","chr2",77746503,77752502,6000,"-","80059"
"19897","chr16",10476912,10482911,6000,"+","80063"
"19898","chr2",172287727,172293726,6000,"+","80067"
"19899","chr6",170187169,170193168,6000,"+","80069"
"19900","chr12",43942725,43948724,6000,"-","80070"
"19901","chr11",124821017,124827016,6000,"+","80071"
"19902","chr15",72665454,72671453,6000,"+","80072"
"19903","chr2",220114965,220120964,6000,"+","80086"
"19904","chr8",22496723,22502722,6000,"-","80094"
"19905","chr19",58511715,58517714,6000,"-","80095"
"19906","chr2",130936501,130942500,6000,"+","80097"
"19907","chr7",47831889,47837888,6000,"+","80099"
"19908","chr14",90860327,90866326,6000,"+","801"
"19909","chr5",178319916,178325915,6000,"+","80108"
"19910","chr19",52528681,52534680,6000,"-","80110"
"19911","chr3",133645657,133651656,6000,"-","80111"
"19912","chr10",60269904,60275903,6000,"+","80114"
"19913","chr22",38503677,38509676,6000,"-","80115"
"19914","chr3",160391948,160397947,6000,"+","80117"
"19915","chr15",65114839,65120838,6000,"-","80119"
"19916","chr2",135802039,135808038,6000,"-","80122"
"19917","chr8",67576453,67582452,6000,"-","80124"
"19918","chr15",74525630,74531629,6000,"+","80125"
"19919","chr14",74483059,74489058,6000,"+","80127"
"19920","chr1",155142421,155148420,6000,"+","80128"
"19921","chr6",151812175,151818174,6000,"+","80129"
"19922","chr9",102581137,102587136,6000,"+","8013"
"19923","chr19",7950390,7956389,6000,"+","80131"
"19924","chr1",170901612,170907611,6000,"+","80133"
"19925","chr1",84941920,84947919,6000,"+","80135"
"19926","chr8",37550301,37556300,6000,"+","80139"
"19927","chr9",130887742,130893741,6000,"-","80142"
"19928","chr1",115320309,115326308,6000,"-","80143"
"19929","chr4",78975724,78981723,6000,"+","80144"
"19930","chr3",63846598,63852597,6000,"-","80145"
"19931","chr2",106807796,106813795,6000,"-","80146"
"19932","chr18",77708654,77714653,6000,"-","80148"
"19933","chr1",37937119,37943118,6000,"+","80149"
"19934","chr11",62101774,62107773,6000,"+","80150"
"19935","chr16",67878362,67884361,6000,"-","80152"
"19936","chr15",74985387,74991386,6000,"-","80153"
"19937","chr4",140219676,140225675,6000,"+","80155"
"19938","chr4",48985265,48991264,6000,"+","80157"
"19939","chr11",286138,292137,6000,"+","80162"
"19940","chr19",7936327,7942326,6000,"-","80164"
"19941","chr4",128883461,128889460,6000,"+","80167"
"19942","chr11",75425934,75431933,6000,"+","80168"
"19943","chr17",8148414,8154413,6000,"-","80169"
"19944","chr9",26944037,26950036,6000,"+","80173"
"19945","chr17",42782976,42788975,6000,"+","80174"
"19946","chr1",9349941,9355940,6000,"+","80176"
"19947","chr6",153016030,153022029,6000,"+","80177"
"19948","chr16",2507115,2513114,6000,"+","80178"
"19949","chr17",34888306,34894305,6000,"-","80179"
"19950","chr13",47009326,47015325,6000,"-","80183"
"19951","chr12",88532994,88538993,6000,"-","80184"
"19952","chr8",33367704,33373703,6000,"-","80185"
"19953","chr9",136930656,136936655,6000,"-","8019"
"19954","chr11",67233749,67239748,6000,"-","80194"
"19955","chr10",81835402,81841401,6000,"+","80195"
"19956","chr12",121834886,121840885,6000,"+","80196"
"19957","chr11",65624872,65630871,6000,"+","80198"
"19958","chr19",50313568,50319567,6000,"-","80199"
"19959","chr10",70977059,70983058,6000,"+","80201"
"19960","chr2",48129933,48135932,6000,"-","80204"
"19961","chr16",53085945,53091944,6000,"+","80205"
"19962","chr18",33874702,33880701,6000,"+","80206"
"19963","chr19",46102467,46108466,6000,"-","80207"
"19964","chr15",44952877,44958876,6000,"-","80208"
"19965","chr13",39609214,39615213,6000,"-","80209"
"19966","chr9",133997981,134003980,6000,"+","8021"
"19967","chr2",232060294,232066293,6000,"+","80210"
"19968","chr12",124454164,124460163,6000,"-","80212"
"19969","chr15",102189595,102195594,6000,"-","80213"
"19970","chr21",36408724,36414723,6000,"-","80215"
"19971","chr4",113215499,113221498,6000,"+","80216"
"19972","chr10",105989121,105995120,6000,"-","80217"
"19973","chr3",113462121,113468120,6000,"-","80218"
"19974","chr2",198315231,198321230,6000,"+","80219"
"19975","chr9",139093956,139099955,6000,"-","8022"
"19976","chr17",48500519,48506518,6000,"+","80221"
"19977","chr1",150456840,150462839,6000,"+","80222"
"19978","chr8",37754016,37760015,6000,"-","80223"
"19979","chr14",32027591,32033590,6000,"+","80224"
"19980","chr11",73584744,73590743,6000,"+","80227"
"19981","chr7",102070977,102076976,6000,"+","80228"
"19982","chr5",178974562,178980561,6000,"+","80230"
"19983","chrX",30593034,30599033,6000,"-","80231"
"19984","chr1",224619002,224625001,6000,"-","80232"
"19985","chr17",79516430,79522429,6000,"-","80233"
"19986","chr3",196692705,196698704,6000,"-","80235"
"19987","chr15",44088336,44094335,6000,"-","80237"
"19988","chr8",68861603,68867602,6000,"+","80243"
"19989","chr3",134201575,134207574,6000,"+","80254"
"19990","chr2",114511401,114517400,6000,"-","80255"
"19991","chr9",35112894,35118893,6000,"-","80256"
"19992","chrX",44199924,44205923,6000,"-","80258"
"19993","chr16",67140866,67146865,6000,"+","80262"
"19994","chr1",117661412,117667411,6000,"-","80263"
"19995","chr19",21200426,21206425,6000,"+","80264"
"19996","chr1",184721042,184727041,6000,"-","80267"
"19997","chr10",17683124,17689123,6000,"+","8027"
"19998","chr16",30993519,30999518,6000,"+","80270"
"19999","chr19",41220008,41226007,6000,"+","80271"
"20000","chr4",7066801,7072800,6000,"-","80273"
"20001","chr22",43736395,43742394,6000,"-","80274"
"20002","chr17",46044894,46050893,6000,"+","80279"
"20003","chr10",21820101,21826100,6000,"+","8028"
"20004","chr10",17168817,17174816,6000,"-","8029"
"20005","chr12",107377945,107383944,6000,"-","80298"
"20006","chr10",61663415,61669414,6000,"-","8030"
"20007","chr15",65131082,65137081,6000,"+","80301"
"20008","chr2",233467767,233473766,6000,"+","80303"
"20009","chr2",24267297,24273296,6000,"-","80304"
"20010","chr22",50621359,50627358,6000,"+","80305"
"20011","chr4",17613273,17619272,6000,"+","80306"
"20012","chr1",154952770,154958769,6000,"+","80308"
"20013","chr2",229043362,229049361,6000,"-","80309"
"20014","chr10",51562108,51568107,6000,"+","8031"
"20015","chr11",104032028,104038027,6000,"-","80310"
"20016","chrX",24042304,24048303,6000,"-","80311"
"20017","chr10",70317117,70323116,6000,"+","80312"
"20018","chr10",134142614,134148613,6000,"+","80313"
"20019","chr10",32664727,32670726,6000,"-","80314"
"20020","chr5",173312331,173318330,6000,"+","80315"
"20021","chrX",42634487,42640486,6000,"-","80316"
"20022","chr6",28314691,28320690,6000,"+","80317"
"20023","chr9",86441432,86447431,6000,"-","80318"
"20024","chr4",105413059,105419058,6000,"-","80319"
"20025","chr17",45930241,45936240,6000,"-","80320"
"20026","chr3",138310130,138316129,6000,"-","80321"
"20027","chr18",52623740,52629739,6000,"-","80323"
"20028","chr12",132410745,132416744,6000,"+","80324"
"20029","chr3",127388781,127394780,6000,"+","80325"
"20030","chr2",219742255,219748254,6000,"+","80326"
"20031","chr6",150260136,150266135,6000,"+","80328"
"20032","chr6",150282143,150288142,6000,"+","80329"
"20033","chr20",62523455,62529454,6000,"+","80331"
"20034","chr20",3659739,3665738,6000,"-","80332"
"20035","chr4",21947375,21953374,6000,"-","80333"
"20036","chr3",52309660,52315659,6000,"-","80335"
"20037","chr20",43535703,43541702,6000,"+","80336"
"20038","chr22",44316619,44322618,6000,"+","80339"
"20039","chr10",70284281,70290280,6000,"-","8034"
"20040","chr20",31592384,31598383,6000,"+","80341"
"20041","chr1",209926394,209932393,6000,"+","80342"
"20042","chr20",13972980,13978979,6000,"-","80343"
"20043","chr14",24580906,24586905,6000,"+","80344"
"20044","chr6",28089387,28095386,6000,"+","80345"
"20045","chr8",21996449,22002448,6000,"-","80346"
"20046","chr17",40711092,40717091,6000,"+","80347"
"20047","chr15",78588941,78594940,6000,"-","80349"
"20048","chr6",160929157,160935156,6000,"-","80350"
"20049","chr10",93555151,93561150,6000,"+","80351"
"20050","chr10",112676301,112682300,6000,"+","8036"
"20051","chr10",128074128,128080127,6000,"-","8038"
"20052","chr9",5507545,5513544,6000,"+","80380"
"20053","chr15",73973622,73979621,6000,"+","80381"
"20054","chr11",557971,563970,6000,"+","8045"
"20055","chr11",19229119,19235118,6000,"-","8048"
"20056","chr2",47400741,47406740,6000,"-","805"
"20057","chr11",34934677,34940676,6000,"+","8050"
"20058","chr11",65664998,65670997,6000,"-","8061"
"20059","chr11",107876408,107882407,6000,"+","8065"
"20060","chr19",4454792,4460791,6000,"-","80700"
"20061","chr2",228579746,228585745,6000,"-","80704"
"20062","chr2",99768188,99774187,6000,"-","80705"
"20063","chr9",117157753,117163752,6000,"-","80709"
"20064","chrX",103496600,103502599,6000,"-","80712"
"20065","chr19",19726726,19732725,6000,"-","80714"
"20066","chr3",136534861,136540860,6000,"+","80723"
"20067","chr12",112120857,112126856,6000,"+","80724"
"20068","chr17",36759184,36765183,6000,"-","80725"
"20069","chr19",18382320,18388319,6000,"-","80726"
"20070","chr7",2668603,2674602,6000,"+","80727"
"20071","chr8",145908195,145914194,6000,"-","80728"
"20072","chr1",32400989,32406988,6000,"-","8073"
"20073","chr2",137520115,137526114,6000,"+","80731"
"20074","chr12",4485895,4491894,6000,"-","8074"
"20075","chr2",40003417,40009416,6000,"-","80745"
"20076","chr3",12522931,12528930,6000,"+","80746"
"20077","chr17",41113516,41119515,6000,"-","80755"
"20078","chr14",105989953,105995952,6000,"+","80757"
"20079","chr5",176870796,176876795,6000,"+","80758"
"20080","chr6",74016939,74022938,6000,"-","80759"
"20081","chr12",8812434,8818433,6000,"-","8076"
"20082","chr10",7705962,7711961,6000,"-","80760"
"20083","chr7",76136745,76142744,6000,"+","80761"
"20084","chr5",141485324,141491323,6000,"+","80762"
"20085","chr12",21676256,21682255,6000,"+","80763"
"20086","chr22",21353405,21359404,6000,"-","80764"
"20087","chr15",81613525,81619524,6000,"-","80765"
"20088","chr1",1257143,1263142,6000,"+","80772"
"20089","chr17",61775046,61781045,6000,"-","80774"
"20090","chr2",120433743,120439742,6000,"+","80775"
"20091","chr19",41867079,41873078,6000,"-","80776"
"20092","chr16",69455498,69461497,6000,"+","80777"
"20093","chr8",146009726,146015725,6000,"-","80778"
"20094","chr12",6958285,6964284,6000,"+","8078"
"20095","chr21",46822097,46828096,6000,"+","80781"
"20096","chr11",62417775,62423774,6000,"-","80789"
"20097","chr12",6873642,6879641,6000,"-","8079"
"20098","chr16",81475775,81481774,6000,"+","80790"
"20099","chr19",47101512,47107511,6000,"+","808"
"20100","chr18",31155541,31161540,6000,"+","80816"
"20101","chr4",175201828,175207827,6000,"+","80817"
"20102","chr1",23693358,23699357,6000,"-","80818"
"20103","chr12",26345269,26351268,6000,"+","8082"
"20104","chr7",36189836,36195835,6000,"+","80820"
"20105","chr14",53617047,53623046,6000,"-","80821"
"20106","chrX",101972642,101978641,6000,"+","80823"
"20107","chr12",12712449,12718448,6000,"-","80824"
"20108","chr11",58343587,58349586,6000,"+","80829"
"20109","chr22",36041424,36047423,6000,"+","80830"
"20110","chr22",36110919,36116918,6000,"+","80831"
"20111","chr22",36597880,36603879,6000,"-","80832"
"20112","chr22",36559226,36565225,6000,"-","80833"
"20113","chr1",19183156,19189155,6000,"-","80834"
"20114","chr1",6612338,6618337,6000,"+","80835"
"20115","chr12",49446108,49452107,6000,"-","8085"
"20116","chr1",249117155,249123154,6000,"-","80851"
"20117","chr3",14580589,14586588,6000,"-","80852"
"20118","chr7",139873742,139879741,6000,"-","80853"
"20119","chr4",140474578,140480577,6000,"-","80854"
"20120","chr2",176864515,176870514,6000,"-","80856"
"20121","chr12",53712413,53718412,6000,"-","8086"
"20122","chr3",180627234,180633233,6000,"+","8087"
"20123","chr12",69750532,69756531,6000,"+","8089"
"20124","chr2",239109325,239115324,6000,"-","80895"
"20125","chr1",182755584,182761583,6000,"+","80896"
"20126","chr12",66214437,66220436,6000,"+","8091"
"20127","chr12",85671036,85677035,6000,"+","8092"
"20128","chr11",113574069,113580068,6000,"-","80975"
"20129","chr12",123753864,123759863,6000,"-","8099"
"20130","chr19",39135267,39141266,6000,"+","81"
"20131","chr10",5563924,5569923,6000,"+","810"
"20132","chr13",21138208,21144207,6000,"+","8100"
"20133","chr20",57591309,57597308,6000,"+","81027"
"20134","chr12",1680823,1686822,6000,"+","81029"
"20135","chr20",56192633,56198632,6000,"-","81030"
"20136","chr20",45335279,45341278,6000,"+","81031"
"20137","chr17",61597695,61603694,6000,"+","81033"
"20138","chr8",104424564,104430563,6000,"-","81034"
"20139","chr18",497730,503729,6000,"-","81035"
"20140","chr5",1342003,1348002,6000,"-","81037"
"20141","chr3",97803017,97809016,6000,"+","81050"
"20142","chr14",23786397,23792396,6000,"+","8106"
"20143","chr22",16446805,16452804,6000,"-","81061"
"20144","chr19",107679,113678,6000,"+","81099"
"20145","chr19",13046414,13052413,6000,"+","811"
"20146","chr14",73357810,73363809,6000,"-","8110"
"20147","chr14",91717225,91723224,6000,"-","8111"
"20148","chr14",20440678,20446677,6000,"+","81127"
"20149","chr14",96177534,96183533,6000,"-","8115"
"20150","chr11",55902195,55908194,6000,"-","81168"
"20151","chr15",83375636,83381635,6000,"-","8120"
"20152","chr15",25227007,25233006,6000,"+","8123"
"20153","chr15",69110262,69116261,6000,"-","8125"
"20154","chr15",92934140,92940139,6000,"+","8128"
"20155","chr11",4933894,4939893,6000,"-","81282"
"20156","chr11",4716077,4722076,6000,"-","81285"
"20157","chr7",128376346,128382345,6000,"+","813"
"20158","chr11",55402834,55408833,6000,"+","81300"
"20159","chr11",55318783,55324782,6000,"+","81309"
"20160","chr16",185698,191697,6000,"-","8131"
"20161","chr11",51409449,51415448,6000,"-","81318"
"20162","chr11",55107677,55113676,6000,"+","81327"
"20163","chr11",55132360,55138359,6000,"+","81328"
"20164","chr11",58032733,58038732,6000,"-","81341"
"20165","chr11",59513285,59519284,6000,"+","81343"
"20166","chr16",81345571,81351570,6000,"+","8139"
"20167","chr7",99471657,99477656,6000,"-","81392"
"20168","chr5",180791288,180797287,6000,"+","81399"
"20169","chr5",110556947,110562946,6000,"+","814"
"20170","chr16",87900101,87906100,6000,"-","8140"
"20171","chr1",158744426,158750425,6000,"-","81442"
"20172","chr1",158667443,158673442,6000,"-","81448"
"20173","chr1",248182250,248188249,6000,"+","81466"
"20174","chr1",247765888,247771887,6000,"+","81469"
"20175","chr1",247748662,247754661,6000,"+","81470"
"20176","chr1",247694142,247700141,6000,"-","81472"
"20177","chr17",34133459,34139458,6000,"+","8148"
"20178","chr15",57969896,57975895,6000,"+","81488"
"20179","chr11",447280,453279,6000,"+","81490"
"20180","chr6",97282354,97288353,6000,"-","81491"
"20181","chr19",46315606,46321605,6000,"-","81492"
"20182","chr1",33165362,33171361,6000,"-","81493"
"20183","chr1",196943667,196949666,6000,"+","81494"
"20184","chr5",149666404,149672403,6000,"-","815"
"20185","chr8",105349024,105355023,6000,"+","81501"
"20186","chr20",30099241,30105240,6000,"+","81502"
"20187","chr17",41174258,41180257,6000,"+","8153"
"20188","chr11",1782502,1788501,6000,"-","81532"
"20189","chr16",47492136,47498135,6000,"-","81533"
"20190","chr14",64191757,64197756,6000,"-","81537"
"20191","chr12",46660209,46666208,6000,"-","81539"
